rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000199624,2752274,Fabaceae,Cynometra,dongnaiensis,,Cynometra dongnaiensis,Pierre,Species,Accepted,2752274,2752227,,Fl. Forest. Cochinch.: t. 389A (1899),,"Indo-China, Philippines",ipni:489397-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489397-1,wfo-4000010422,,18255,,,,,Detarioideae
wfo-0000212534,2641724,Fabaceae,Anthonotha,sassandraensis,,Anthonotha sassandraensis,Aubrév. & Pellegr.,Species,Synonym,2641702,,,Bull. Soc. Bot. France 104: 497 (1958),,,ipni:474617-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474617-1,,wfo-0000211978,18286,,,,,Detarioideae
wfo-0000206080,2531817,Fabaceae,Pahudia,borneensis,,Pahudia borneensis,(Harms) Merr.,Species,Synonym,2625005,,2624968,J. Straits Branch Roy. Asiat. Soc. 76: 84 (1917),,,ipni:512041-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512041-1,,wfo-0000206081,18303,,,,,Detarioideae
wfo-0000168372,2735849,Fabaceae,Copaifera,guibourtiana,,Copaifera guibourtiana,Benth.,Species,Synonym,2834810,,,Trans. Linn. Soc. London 25: 317 (1865),,,ipni:487005-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487005-1,,wfo-0000168339,18312,,,,,Detarioideae
wfo-0000166015,2857057,Fabaceae,Hymenaea,multiflora,,Hymenaea multiflora,Kleinhoonte,Species,Synonym,2857037,,,Recueil Trav. Bot. Néerl. 22: 405 (1925 publ. 1926),,,ipni:125433-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125433-2,,wfo-0000168642,18328,,,,,Detarioideae
wfo-0000167356,2825240,Fabaceae,Gilbertiodendron,bilineatum,,Gilbertiodendron bilineatum,(Hutch. & Dalziel) J.Léonard,Species,Accepted,2825240,2825237,2366448,Bull. Jard. Bot. État Bruxelles 24: 58 (1954),,W. Trop. Africa,ipni:496533-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496533-1,wfo-4000015637,,18333,,,,,Detarioideae
wfo-0000206096,2643173,Fabaceae,Apalatoa,bantamensis,,Apalatoa bantamensis,(Hassk.) Baill.,Species,Synonym,2745056,,2443421,Hist. Pl. 2: 104 (1870),,,ipni:474835-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474835-1,,wfo-0000206093,18338,,,,,Detarioideae
wfo-0000179665,3256164,Fabaceae,Copaifera,langsdorffii,langsdorffii,Copaifera langsdorffii var. langsdorffii,,Variety,Accepted,3256164,2735858,,Unknown,,Guyana to Argentina (Misiones),ipni:77223557-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223557-1,wfo-0000165642,,18376,,,,,Detarioideae
wfo-0000498861,2591689,Fabaceae,Schotia,suaheliensis,,Schotia suaheliensis,(Taub.) Harms,Species,Synonym,2752388,,2443840,"H.G.A.Engler & O.Drude, Veg. Erde 9(III 1): 454 (1915)",,,ipni:518057-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518057-1,,wfo-0000166112,18396,,,,,Detarioideae
wfo-0000165655,2735890,Fabaceae,Copaifera,pubiflora,,Copaifera pubiflora,Benth.,Species,Accepted,2735890,2735808,,J. Bot. (Hooker) 2: 101 (1840),,S. Trop. America,ipni:487038-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487038-1,wfo-4000009218,,18534,,,,,Detarioideae
wfo-0000206148,2752366,Fabaceae,Cynometra,ramiflora,bifoliolata,Cynometra ramiflora var. bifoliolata,(Merr.) Meeuwen,Variety,Accepted,2752366,2752365,2752244,Blumea 18: 25 (1970),,Philippines,ipni:77249330-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77249330-1,wfo-0000192868,,18541,,,,,Detarioideae
wfo-0000166314,2756756,Fabaceae,Daniellia,ealaensis,,Daniellia ealaensis,Baker f.,Species,Synonym,2756765,,,Rev. Zool. Bot. Africaines 21: 305 (1932),,,ipni:490995-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490995-1,,wfo-0000166303,18612,,,,,Detarioideae
wfo-0001057573,2625016,Fabaceae,Afzelia,zenkeri,,Afzelia zenkeri,Harms,Species,Synonym,2624993,,,Bot. Jahrb. Syst. 49: 427 (1913),,,ipni:473085-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473085-1,,wfo-0000211821,18628,,,,,Detarioideae
wfo-0001443726,3001791,Fabaceae,Cynometra,roseiflora,,Cynometra roseiflora,W.E.Cooper,Species,Accepted,3001791,2752227,,Austrobaileya 9: 400 (2015),,Queensland,ipni:77151457-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77151457-1,wfo-4000010422,,18643,,,,,Detarioideae
wfo-0000206105,2745073,Fabaceae,Crudia,glauca,,Crudia glauca,Prain,Species,Synonym,2745066,,,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 66: 221 (1897)",,,ipni:489119-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489119-1,,wfo-0000206104,18665,,,,,Detarioideae
wfo-4000024723,2373923,Fabaceae,Monopetalanthus,,,Monopetalanthus,Harms,Genus,Synonym,2643388,,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam., Nachtr. 1: 195 (1897)",,,ipni:22962-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22962-1,,wfo-4000002618,18690,,,,,Detarioideae
wfo-0001057423,2681401,Fabaceae,Brachystegia,bakeriana,,Brachystegia bakeriana,Hutch. & Burtt Davy,Species,Accepted,2681401,2681394,,Bull. Misc. Inform. Kew 1923: 159 (1923),,SE. Angola to Zambia,ipni:482190-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482190-1,wfo-4000005257,,18735,,,,,Detarioideae
wfo-1200000502,2681411,Fabaceae,Brachystegia,diloloensis,subglabra,Brachystegia diloloensis var. subglabra,De Wild.,Variety,Synonym,2681491,,,"Contr. Fl. Katanga, Suppl. 2: 19 (1929)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2681411-4,,wfo-0001057428,18739,,,,,Detarioideae
wfo-4000011597,2767109,Fabaceae,Didelotia,,,Didelotia,Baill.,Genus,Accepted,2767109,,,Adansonia 5: 367 (1865),,W. & WC. Trop. Africa,ipni:22255-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22255-1,wfo-4100002415,,18825,,,,,Detarioideae
wfo-0000570402,2681406,Fabaceae,Brachystegia,bragaei,,Brachystegia bragaei,Harms,Species,Synonym,2681474,,,Bot. Jahrb. Syst. 30: 82 (1901),,,ipni:482194-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482194-1,,wfo-0000213969,18848,,,,,Detarioideae
wfo-0000165455,2746519,Fabaceae,Cryptosepalum,elegans,,Cryptosepalum elegans,Letouzey,Species,Illegitimate,2746505,,,"Bull. Mus. Natl. Hist. Nat., B, Adansonia 6: 38 (1984)",", nom. illeg.",,ipni:903981-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:903981-1,,wfo-0000628473,18890,,,,,Detarioideae
wfo-0000166652,2848567,Fabaceae,Heterostemon,vageleri,,Heterostemon vageleri,Harms,Species,Synonym,2681247,,,Notizbl. Bot. Gart. Berlin-Dahlem 9: 291 (1925),,,ipni:121415-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:121415-2,,wfo-0001049820,18914,,,,,Detarioideae
wfo-0000165361,2745085,Fabaceae,Crudia,ledermannii,,Crudia ledermannii,Harms,Species,Accepted,2745085,2745047,,Bot. Jahrb. Syst. 45: 297 (1910),,S. Nigeria to Gabon,ipni:489130-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489130-1,wfo-4000009814,,18934,,,,,Detarioideae
wfo-4000005512,2683839,Fabaceae,Brownea,,,Brownea,Jacq.,Genus,Accepted,2683839,,,Enum. Syst. Pl.: 6 (1760),", nom. cons.",Trop. America,ipni:331429-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:331429-2,wfo-4100002415,,18987,,,,,Detarioideae
wfo-0000167862,2825261,Fabaceae,Gilbertiodendron,splendidum,,Gilbertiodendron splendidum,(A.Chev. ex Hutch. & Dalziel) J.Léonard,Species,Accepted,2825261,2825237,2675011,Bull. Jard. Bot. État Bruxelles 24: 59 (1954),,W. Trop. Africa,ipni:496554-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496554-1,wfo-4000015637,,19013,,,,,Detarioideae
wfo-0000167913,2789848,Fabaceae,Eperua,campestris,,Eperua campestris,(Ducke) Ducke,Species,Synonym,2789862,,2789862,Trop. Woods 62: 25 (1940),,,ipni:91103-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:91103-2,,wfo-0000165863,19089,,,,,Detarioideae
wfo-0000206207,2368595,Fabaceae,Maniltoa,steenisii,,Maniltoa steenisii,Meeuwen,Species,Synonym,3238360,,,Blumea 18: 40 (1970),,,ipni:505919-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505919-1,,wfo-0001443728,19092,,,,,Detarioideae
wfo-0000726995,2857056,Fabaceae,Hymenaea,microphylla,,Hymenaea microphylla,Barb.Rodr.,Species,Synonym,2857055,,,Hort. Flumin. 1893: 149 (1895),,,ipni:125432-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125432-2,,wfo-0000173638,19093,,,,,Detarioideae
wfo-0000199622,2745105,Fabaceae,Crudia,speciosa,,Crudia speciosa,Prain,Species,Synonym,2745120,,,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 66: 222 (1897)",,,ipni:489152-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489152-1,,wfo-0000203535,19123,,,,,Detarioideae
wfo-0001054689,2752285,Fabaceae,Cynometra,floribunda,,Cynometra floribunda,Benth.,Species,Synonym,2857357,,,Trans. Linn. Soc. London 25: 318 (1865),,,ipni:489407-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489407-1,,wfo-0000168766,19171,,,,,Detarioideae
wfo-0001057431,2681470,Fabaceae,Brachystegia,robynsii,,Brachystegia robynsii,De Wild.,Species,Synonym,2603844,,,"Contr. Fl. Katanga, Suppl.: 55 (1929)",,,ipni:482251-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482251-1,,wfo-0001361044,19192,,,,,Detarioideae
wfo-1200000492,2674955,Fabaceae,Berlinia,acuminata,pubescens,Berlinia acuminata var. pubescens,De Wild.,Variety,Synonym,2674979,,,"Ann. Mus. Congo Belge, Bot., sér. 5, 1: 129 (1904)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2674955-4,,wfo-0000213462,19207,,,,,Detarioideae
wfo-0001445012,3005902,Fabaceae,Baikiaea,suzannae,ripicola,Baikiaea suzannae var. ripicola,Ghesq.,Variety,Synonym,2667875,,,Rev. Zool. Bot. Africaines 32: 250 (1939),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3005902-4,,wfo-0000212840,19208,,,,,Detarioideae
wfo-0001058806,2867428,Fabaceae,Isomacrolobium,hallei,,Isomacrolobium hallei,Aubrév.,Species,Synonym,3244047,,,Fl. Gabon 15: 362 (1968),,,ipni:501003-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501003-1,,wfo-0001443771,19251,,,,,Detarioideae
wfo-0000169035,2331523,Fabaceae,Julbernardia,baumii,,Julbernardia baumii,(Harms) Troupin,Species,Synonym,2331496,,2674959,Bull. Jard. Bot. État Bruxelles 20: 318 (1950),,,ipni:501134-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501134-1,,wfo-0000169220,19267,,,,,Detarioideae
wfo-0000180677,2752350,Fabaceae,Cynometra,obtusa,,Cynometra obtusa,Benth.,Species,Synonym,2752358,,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 246 (1870)",,,ipni:489464-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489464-1,,wfo-0000180679,19277,,,,,Detarioideae
wfo-0000212788,2667870,Fabaceae,Baikiaea,insignis,minor,Baikiaea insignis subsp. minor,(Oliv.) J.Léonard,Subspecies,Synonym,2667868,,2667872,Fl. Congo Belge 3: 301 (1952),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2667870-4,,wfo-0001057033,19339,,,,,Detarioideae
wfo-0000180679,2752358,Fabaceae,Cynometra,phaselocarpa,,Cynometra phaselocarpa,(B.Heyne) J.F.Macbr.,Species,Accepted,2752358,2752227,2451899,Contr. Gray Herb. 59: 19 (1919),,S. Trop. America,ipni:74359-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:74359-2,wfo-4000010422,,19344,,,,,Detarioideae
wfo-0000165955,2752314,Fabaceae,Cynometra,letestui,,Cynometra letestui,(Pellegr.) J.Léonard,Species,Accepted,2752314,2752227,2857362,Bull. Jard. Bot. État Bruxelles 21: 382 (1951),,WC. Trop. Africa,ipni:489434-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489434-1,wfo-4000010422,,19347,,,,,Detarioideae
wfo-0001034088,2681404,Fabaceae,Brachystegia,boehmii,katangensis,Brachystegia boehmii var. katangensis,(De Wild.) Hoyle,Variety,Synonym,2681403,,2681441,Fl. Congo Belge 3: 477 (1952),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2681404-4,,wfo-0000213702,19377,,,,,Detarioideae
wfo-0000206189,2368544,Fabaceae,Maniltoa,fortuna-tironis,,Maniltoa fortuna-tironis,Verdc.,Species,Synonym,3238361,,,Kew Bull. 32: 243 (1977),,,ipni:505903-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505903-1,,wfo-0001443718,19414,,,,,Detarioideae
wfo-0000211821,2624993,Fabaceae,Afzelia,pachyloba,,Afzelia pachyloba,Harms,Species,Accepted,2624993,2624953,,Bot. Jahrb. Syst. 49: 426 (1913),,Nigeria to WC. Trop. Africa,ipni:473071-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473071-1,wfo-4000000874,,19417,,,,,Detarioideae
wfo-0000166319,2735823,Fabaceae,Copaifera,chodatiana,fruticosa,Copaifera chodatiana var. fruticosa,Hassl.,Variety,Synonym,2834805,,,"Bull. Herb. Boissier, sér. 2, 3: 1047 (1903)",,,ipni:64902-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64902-2,,wfo-0000178767,19583,,,,,Detarioideae
wfo-0001249929,2670311,Fabaceae,Barnebydendron,riedelii,,Barnebydendron riedelii,(Tul.) J.H.Kirkbr.,Species,Accepted,2670311,2670310,2409476,Sida 18: 817 (1999),,C. & S. Trop. America,ipni:1210001-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1210001-2,wfo-4000004113,,19585,,,,,Detarioideae
wfo-0000570415,2681432,Fabaceae,Brachystegia,hockii,,Brachystegia hockii,De Wild.,Species,Synonym,2681474,,,Repert. Spec. Nov. Regni Veg. 11: 512 (1913),,,ipni:482216-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482216-1,,wfo-0000213969,19615,,,,,Detarioideae
wfo-0000167824,2530911,Fabaceae,Parivoa,tomentosa,,Parivoa tomentosa,Aubl.,Species,Synonym,2745112,,,Hist. Pl. Guiane: 759 (1775),,,ipni:512177-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512177-1,,wfo-0000165693,19643,,,,,Detarioideae
wfo-0000167956,2825266,Fabaceae,Gilbertiodendron,zenkeri,,Gilbertiodendron zenkeri,(Harms) J.Léonard,Species,Accepted,2825266,2825237,2366218,Bull. Jard. Bot. État Bruxelles 24: 60 (1954),,Cameroon,ipni:496559-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496559-1,wfo-4000015637,,19648,,,,,Detarioideae
wfo-0000508922,2606820,Fabaceae,Crudia,liberica,,Crudia liberica,Breteler & Nguema,Species,Accepted,2606820,2745047,,Syst. & Geogr. Pl. 78: 101 (2008),,Liberia,ipni:77090956-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77090956-1,wfo-4000009814,,19656,,,,,Detarioideae
wfo-0000167821,2825264,Fabaceae,Gilbertiodendron,taiense,,Gilbertiodendron taiense,Aubrév.,Species,Invalid,2825258,,,"Fl. Forest. Côte d'Ivoire, ed. 2, 1: 292 (1959)",", without a Latin descr.",,ipni:496557-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496557-1,,wfo-0000167811,19661,,,,,Detarioideae
wfo-0000506642,2603785,Fabaceae,Berlinia,razzifera,,Berlinia razzifera,Mackinder & Wieringa,Species,Accepted,2603785,2674950,,Kew Bull. 62: 160 (2007),,Gabon,ipni:77079562-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77079562-1,wfo-4000004489,,19692,,,,,Detarioideae
wfo-0001055165,2443545,Fabaceae,Trachylobium,lamarckeanum,,Trachylobium lamarckeanum,Hayne,Species,Synonym,2857087,,,Flora 10: 744 (1827),,,ipni:521416-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521416-1,,wfo-0000168651,19696,,,,,Detarioideae
wfo-0000168015,2826006,Fabaceae,Gilletiodendron,glandulosum,,Gilletiodendron glandulosum,(Portères) J.Léonard,Species,Accepted,2826006,2826004,2752290,Bull. Jard. Bot. État Bruxelles 21: 404 (1951),,Mali,ipni:496561-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496561-1,wfo-4000015652,,19697,,,,,Detarioideae
wfo-0000206182,2368572,Fabaceae,Maniltoa,brassii,,Maniltoa brassii,Merr. & L.M.Perry,Species,Synonym,3238264,,,J. Arnold Arbor. 23: 398 (1942),,,ipni:505898-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505898-1,,wfo-0001443712,19706,,,,,Detarioideae
wfo-0000213582,2675007,Fabaceae,Berlinia,sapinii,,Berlinia sapinii,De Wild.,Species,Accepted,2675007,2674950,,Compagnie du Kasaï: 301 (1910),,DR Congo,ipni:481870-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481870-1,wfo-4000004489,,19719,,,,,Detarioideae
wfo-0000165915,2752296,Fabaceae,Cynometra,hankei,,Cynometra hankei,Harms,Species,Accepted,2752296,2752227,,Notizbl. Bot. Gart. Berlin-Dahlem 21(App.): 39 (1911),,Nigeria to WC. Trop. Africa,ipni:489420-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489420-1,wfo-4000010422,,19772,,,,,Detarioideae
wfo-0000564368,2674988,Fabaceae,Berlinia,kerstingii,,Berlinia kerstingii,Harms,Species,Synonym,2867192,,,Bot. Jahrb. Syst. 53: 464 (1915),,,ipni:481855-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481855-1,,wfo-0000168954,19792,,,,,Detarioideae
wfo-0001061943,2683873,Fabaceae,Brownea,neglecta,,Brownea neglecta,(Taub.) Pittier,Species,Synonym,2683860,,2926678,Contr. U.S. Natl. Herb. 18: 147 (1916),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2683873-4,,wfo-0000214090,19795,,,,,Detarioideae
wfo-0000212325,2641716,Fabaceae,Anthonotha,leptorrhachis,,Anthonotha leptorrhachis,(Harms) J.Léonard,Species,Synonym,3244060,,2366111,Bull. Jard. Bot. État Bruxelles 25: 202 (1955),,,ipni:474610-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474610-1,,wfo-0001443774,19824,,,,,Detarioideae
wfo-0001057052,2368075,Fabaceae,Metrocynia,commersonii,,Metrocynia commersonii,DC.,Species,Synonym,2752262,,,Prodr. 2: 507 (1825),,,ipni:507165-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507165-1,,wfo-0000195862,19827,,,,,Detarioideae
wfo-0001051092,2735804,Fabaceae,Copaiba,officinalis,,Copaiba officinalis,(L.) Kuntze,Species,Synonym,2735885,,2735885,Revis. Gen. Pl. 1: 172 (1891),,,ipni:64889-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64889-2,,wfo-0000165230,19858,,,,,Detarioideae
wfo-0000570419,2681438,Fabaceae,Brachystegia,itoliensis,,Brachystegia itoliensis,Taub.,Species,Synonym,2681474,,,"H.G.A.Engler (ed.), Pflanzenw. Ost-Afrikas, C: 197 (1895)",,,ipni:482220-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482220-1,,wfo-0000213969,19890,,,,,Detarioideae
wfo-0000167397,2825242,Fabaceae,Gilbertiodendron,breynei,,Gilbertiodendron breynei,Bamps,Species,Accepted,2825242,2825237,,Bull. Jard. Bot. Natl. Belg. 50: 505 (1980),,WC. Trop. Africa,ipni:496535-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496535-1,wfo-4000015637,,19895,,,,,Detarioideae
wfo-0000465946,2531810,Fabaceae,Pahudia,bella,,Pahudia bella,(Harms) de Wit,Species,Synonym,2624959,,2624959,"Bull. Jard. Bot. Buitenzorg, sér. 3, 17: 152 (1941)",,,ipni:512038-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512038-1,,wfo-0000211757,19898,,,,,Detarioideae
wfo-0001053355,2767089,Fabaceae,Dicymbe,stipitata,,Dicymbe stipitata,R.S.Cowan,Species,Accepted,2767089,2767070,,Brittonia 10: 29 (1958),,Colombia to N. Brazil,ipni:80011-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:80011-2,wfo-4000011588,,19921,,,,,Detarioideae
wfo-0000206120,2745110,Fabaceae,Crudia,tenuipes,,Crudia tenuipes,Merr.,Species,Accepted,2745110,2745047,,"Philipp. J. Sci., C 11: 83 (1916)",,Borneo,ipni:489158-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489158-1,wfo-4000009814,,19935,,,,,Detarioideae
wfo-0000167473,2366094,Fabaceae,Macrolobium,dewevrei,,Macrolobium dewevrei,De Wild.,Species,Synonym,2825244,,,"Ann. Mus. Congo Belge, Bot., sér. 5, 1: 129 (1904)",,,ipni:505675-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505675-1,,wfo-0000167462,19949,,,,,Detarioideae
wfo-0001061160,2935168,Fabaceae,Macrolobium,brachystegioides,sulfureum,Macrolobium brachystegioides var. sulfureum,Pellegr.,Variety,Synonym,3002247,,,Bull. Soc. Bot. France 88: 506 (1941),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2935168-4,,wfo-0001342029,20143,,,,,Detarioideae
wfo-0001050034,3007883,Fabaceae,Brownea,grandiflora,,Brownea grandiflora,Stahel,Species,Invalid,3255855,,,Bull. Dept. Landbouwproefstat. Suriname 57: 145 (1942),", without a Latin descr.",,ipni:482419-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482419-1,,wfo-0000179867,20147,,,,,Detarioideae
wfo-0001366267,2683852,Fabaceae,Brownea,coccinea,angustiflora,Brownea coccinea subsp. angustiflora,(Little) Klitg.,Subspecies,Synonym,2683840,,2683840,Nordic J. Bot. 11: 440 (1991),,,ipni:966897-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:966897-1,,wfo-0000164530,20149,,,,,Detarioideae
wfo-0001387251,2857043,Fabaceae,Hymenaea,courbaril,villosa,Hymenaea courbaril var. villosa,Y.T.Lee & Andrade-Lima,Variety,Synonym,2857037,,,J. Arnold Arbor. 55: 446 (1974),,,ipni:885352-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:885352-1,,wfo-0000168642,20162,,,,,Detarioideae
wfo-1000002249,2735848,Fabaceae,Copaifera,guyanensis,,Copaifera guyanensis,Desf.,Species,Accepted,2735848,2735808,,Mém. Mus. Hist. Nat. 7: 376 (1821),,Panama to S. Trop. America,ipni:487006-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487006-1,wfo-4000009218,,20179,,,,,Detarioideae
wfo-0000727133,2857353,Fabaceae,Hymenostegia,dinklagei,,Hymenostegia dinklagei,Harms,Species,Synonym,2977031,,,Bot. Jahrb. Syst. 30: 78 (1901),,,ipni:498847-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498847-1,,wfo-0001337441,20245,,,,,Detarioideae
wfo-4000009218,2735808,Fabaceae,Copaifera,,,Copaifera,L.,Genus,Accepted,2735808,,,"Sp. Pl., ed. 2.: 557 (1762)",,"Trop. America, W. & C. Trop. Africa, Borneo",ipni:331514-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:331514-2,wfo-4100002415,,20257,,,,,Detarioideae
wfo-0000184969,2846807,Fabaceae,Hermesias,latifolia,,Hermesias latifolia,Kuntze,Species,Synonym,2683853,,,Revis. Gen. Pl. 1: 191 (1891),,,ipni:120644-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:120644-2,,wfo-0000184964,20367,,,,,Detarioideae
wfo-0000570432,2681465,Fabaceae,Brachystegia,polyantha,,Brachystegia polyantha,Harms,Species,Synonym,2681424,,,Bot. Jahrb. Syst. 30: 319 (1901),,,ipni:482246-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482246-1,,wfo-0000213744,20500,,,,,Detarioideae
wfo-0001057035,2674951,Fabaceae,Berlinia,acuminata,,Berlinia acuminata,Sol. ex Hook.f. & Benth.,Species,Synonym,2674982,,,"W.J.Hooker, Niger Fl.: 326 (1849)",,,ipni:481827-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481827-1,,wfo-0000213493,20619,,,,,Detarioideae
